-78.235504, 9, 0,  0.351360, 2.481604, 0.201295, 9.000000, 1
-55.890160, 7, 0,  0.319266, 2.399790, 0.053653, 7.000000, 1
-48.813156, 7, 1,  0.425034, 2.148197, 0.047500, 13.000000, 1
-43.681728, 6, 1,  0.465456, 3.246779, 0.053005, 13.000000, 1
-70.885849, 8, 0,  0.392199, 2.452269, 0.097335, 8.000000, 1
-40.530884, 8, 1,  0.349896, 2.503665, 0.048620, 11.000000, 1
-62.984184, 10, 1,  0.444847, 2.385276, 0.047794, 11.000000, 1
-43.865036, 2, 0,  0.054555, 2.625881, 0.048590, 2.000000, 1
-71.227623, 2, 0,  0.094156, 3.125516, 0.104967, 2.000000, 1
-32.897842, 3, 0,  0.116867, 2.442694, 0.044724, 3.000000, 1
-64.521393, 10, 0,  0.421691, 2.708650, 0.052684, 10.000000, 1
-44.524506, 8, 0,  0.416401, 2.916854, 0.053169, 8.000000, 1
-59.489525, 7, 0,  0.285105, 3.006402, 0.053285, 7.000000, 1
-37.304081, 7, 0,  0.338050, 2.404473, 0.043391, 7.000000, 1
-37.818401, 5, 0,  0.175790, 2.884281, 0.049724, 5.000000, 1
-81.622055, 6, 0,  0.372087, 2.627324, 0.375261, 6.000000, 1
-32.434975, 6, 0,  0.165106, 2.778564, 0.052262, 6.000000, 1
-58.519348, 6, 0,  0.230663, 2.768225, 0.051224, 6.000000, 1
-59.698624, 7, 0,  0.338485, 2.527014, 0.048148, 7.000000, 1
-59.928658, 2, 0,  0.054953, 2.364324, 0.049999, 2.000000, 1
-62.937134, 9, 0,  0.321886, 2.513844, 0.043694, 9.000000, 1
-70.416145, 5, 0,  0.239001, 2.906224, 0.106918, 5.000000, 1
-80.152756, 3, 0,  0.258632, 2.528781, 0.354827, 3.000000, 1
-59.612648, 5, 0,  0.251316, 2.693852, 0.051302, 5.000000, 1
-62.962631, 3, 0,  0.091586, 2.991539, 0.054739, 3.000000, 1
-49.793755, 8, 0,  0.321982, 2.860873, 0.051854, 8.000000, 1
-64.048912, 7, 0,  0.246159, 2.027399, 0.049184, 7.000000, 1
-68.757065, 4, 1,  0.333847, 2.466320, 0.071480, 10.000000, 1
-42.664906, 8, 1,  0.386483, 2.390335, 0.051911, 11.000000, 1
-34.682751, 2, 0,  0.051040, 2.699811, 0.043999, 2.000000, 1
-71.322205, 4, 0,  0.219624, 3.151767, 0.110953, 4.000000, 1
-76.365128, 7, 0,  0.305408, 2.585365, 0.130192, 7.000000, 1
-20.976151, 5, 0,  0.141557, 2.674354, 0.052426, 5.000000, 1
-17.194378, 4, 0,  0.206895, 3.330544, 0.052581, 4.000000, 1
-71.606834, 7, 0,  0.338050, 2.466795, 0.114431, 7.000000, 1
-72.460899, 8, 1,  0.435928, 2.470401, 0.110201, 10.000000, 1
-74.592773, 7, 0,  0.376457, 2.725285, 0.137320, 7.000000, 1
-46.970627, 5, 0,  0.251316, 2.650953, 0.051150, 5.000000, 1
-43.589188, 7, 0,  0.287528, 2.454864, 0.047716, 7.000000, 1
-77.566071, 3, 0,  0.155224, 2.223055, 0.197561, 3.000000, 1
-65.948395, 2, 0,  0.077701, 2.909983, 0.058319, 2.000000, 1
-46.181702, 5, 0,  0.356854, 2.788861, 0.049229, 5.000000, 1
-65.157280, 9, 0,  0.446886, 2.757810, 0.062129, 9.000000, 1
-45.197403, 9, 0,  0.374909, 3.006192, 0.058465, 9.000000, 1
-69.187531, 6, 0,  0.200546, 3.223462, 0.086290, 6.000000, 1
-68.543770, 5, 0,  0.166569, 3.356582, 0.084062, 5.000000, 1
-49.089241, 7, 0,  0.301562, 2.711529, 0.051739, 7.000000, 1
-63.660797, 3, 0,  0.078763, 2.701172, 0.053521, 3.000000, 1
-59.438545, 7, 0,  0.256381, 2.627305, 0.051615, 7.000000, 1
-65.918518, 6, 0,  0.223255, 2.838781, 0.060812, 6.000000, 1
-57.634491, 2, 0,  0.052777, 2.378567, 0.047592, 2.000000, 1
-40.088676, 5, 0,  0.188198, 3.438708, 0.056891, 5.000000, 1
-37.318554, 10, 0,  0.362424, 2.711780, 0.050310, 10.000000, 1
-64.774071, 9, 0,  0.374909, 3.014148, 0.060520, 9.000000, 1
-67.537285, 5, 0,  0.354974, 3.125323, 0.082367, 5.000000, 1
-70.274696, 5, 0,  0.318464, 3.033147, 0.112295, 5.000000, 1
-69.832809, 9, 0,  0.340932, 2.755997, 0.076292, 9.000000, 1
-56.221008, 3, 0,  0.103077, 2.687765, 0.053922, 3.000000, 1
-55.682426, 3, 1,  0.267343, 2.898739, 0.049335, 8.000000, 1
-71.263870, 5, 0,  0.176059, 2.751632, 0.102891, 5.000000, 1
-76.146744, 10, 0,  0.417324, 2.428079, 0.130834, 10.000000, 1
-70.361458, 7, 0,  0.281473, 2.795506, 0.106258, 7.000000, 1
-45.790817, 6, 0,  0.202563, 2.677281, 0.053358, 6.000000, 1
-59.289978, 4, 0,  0.119215, 2.320548, 0.048745, 4.000000, 1
-26.347717, 6, 0,  0.220687, 2.545110, 0.048224, 6.000000, 1
-76.496063, 8, 0,  0.369112, 2.472044, 0.133274, 8.000000, 1
-76.547684, 8, 0,  0.303081, 2.500766, 0.126650, 8.000000, 1
-64.332825, 8, 0,  0.321982, 3.077805, 0.060032, 8.000000, 1
-70.459396, 4, 0,  0.155174, 2.566855, 0.101557, 4.000000, 1
-59.638100, 5, 0,  0.159319, 2.780380, 0.050752, 5.000000, 1
-67.386246, 6, 0,  0.220687, 2.441627, 0.068235, 6.000000, 1
-54.666328, 2, 1,  0.355857, 2.328061, 0.048501, 10.000000, 1
-78.774681, 7, 0,  0.332055, 2.609718, 0.191936, 7.000000, 1
-76.202019, 6, 0,  0.328059, 2.798616, 0.135504, 6.000000, 1
-75.080231, 3, 0,  0.161044, 2.363360, 0.135747, 3.000000, 1
-55.337845, 8, 0,  0.303081, 2.731918, 0.050253, 8.000000, 1
-44.578430, 10, 0,  0.424401, 2.377784, 0.042601, 10.000000, 1
-65.828941, 8, 0,  0.305118, 2.706599, 0.063372, 8.000000, 1
-44.018387, 5, 0,  0.280436, 2.755573, 0.050962, 5.000000, 1
-77.689888, 8, 0,  0.321213, 2.566927, 0.195596, 8.000000, 1
-70.171921, 4, 1,  0.162970, 2.923475, 0.115224, 4.000000, 1
-69.117867, 6, 0,  0.266699, 2.497045, 0.075224, 6.000000, 1
-28.242786, 5, 0,  0.174673, 3.287470, 0.052532, 5.000000, 1
-66.493362, 6, 0,  0.209910, 2.889927, 0.075427, 6.000000, 1
-61.176880, 4, 0,  0.313819, 2.848988, 0.056359, 4.000000, 1
-62.472824, 4, 0,  0.144748, 2.366992, 0.044026, 4.000000, 1
-54.351219, 8, 0,  0.338033, 2.878610, 0.051739, 8.000000, 1
-60.339905, 6, 0,  0.177383, 3.041641, 0.053113, 6.000000, 1
-39.512165, 4, 0,  0.119339, 3.124978, 0.057457, 4.000000, 1
-72.471191, 5, 1,  0.310812, 2.576276, 0.106083, 9.000000, 1
-72.896713, 3, 0,  0.145148, 1.931593, 0.100358, 3.000000, 1
-36.540470, 8, 0,  0.327750, 2.517697, 0.050148, 8.000000, 1
-58.245796, 6, 0,  0.268627, 2.114768, 0.042593, 6.000000, 1
-53.828506, 4, 0,  0.124746, 2.684985, 0.052681, 4.000000, 1
-45.807251, 11, 1,  0.437612, 2.429799, 0.049965, 13.000000, 1
-62.337540, 7, 1,  0.305990, 2.567099, 0.048795, 8.000000, 1
-73.172043, 6, 2,  0.255629, 2.740315, 0.099557, 7.000000, 1
-69.704750, 8, 0,  0.258722, 2.711167, 0.077277, 8.000000, 1
-64.663002, 7, 1,  0.316489, 2.182101, 0.049405, 10.000000, 1
-54.466576, 6, 0,  0.254510, 2.643914, 0.053456, 6.000000, 1
-70.631012, 7, 0,  0.292317, 2.730698, 0.101303, 7.000000, 1
-42.865673, 7, 0,  0.339901, 2.605724, 0.050152, 7.000000, 1
-64.420570, 1, 1,  0.124965, 2.454057, 0.051987, 4.000000, 1
-70.687828, 6, 0,  0.254554, 2.839301, 0.107995, 6.000000, 1
-59.251526, 4, 1,  0.496548, 3.328421, 0.057689, 12.000000, 1
-55.967079, 8, 1,  0.426987, 3.155363, 0.050628, 11.000000, 1
-76.417053, 10, 0,  0.462124, 2.667675, 0.134740, 10.000000, 1
-77.960999, 5, 0,  0.376111, 2.940987, 0.205028, 5.000000, 1
-56.575287, 12, 0,  0.411690, 2.607937, 0.052587, 12.000000, 1
-61.869972, 5, 0,  0.141557, 2.492682, 0.052083, 5.000000, 1
-74.916130, 10, 0,  0.462124, 3.052025, 0.138408, 10.000000, 1
-54.428398, 4, 0,  0.141758, 2.459517, 0.051311, 4.000000, 1
-47.750885, 8, 1,  0.420809, 2.491184, 0.048750, 10.000000, 1
-61.026184, 4, 0,  0.327643, 3.047935, 0.049742, 4.000000, 1
-40.595879, 9, 0,  0.344636, 2.888456, 0.052421, 9.000000, 1
-54.890663, 3, 1,  0.401425, 2.716537, 0.058460, 11.000000, 1
-46.701286, 4, 1,  0.361553, 2.757511, 0.050765, 8.000000, 1
-60.049927, 5, 0,  0.162363, 2.554830, 0.046629, 5.000000, 1
-78.275757, 5, 0,  0.304244, 2.890507, 0.201872, 5.000000, 1
-50.641975, 11, 0,  0.411330, 3.227008, 0.059094, 11.000000, 1
-19.412174, 10, 0,  0.407304, 2.857083, 0.051052, 10.000000, 1
-53.813774, 3, 0,  0.098299, 3.074146, 0.054512, 3.000000, 1
-64.884590, 9, 0,  0.318689, 2.580719, 0.052102, 9.000000, 1
-49.320129, 5, 0,  0.196189, 2.306231, 0.049289, 5.000000, 1
-62.032051, 6, 0,  0.254554, 2.451210, 0.045694, 6.000000, 1
-69.071693, 9, 0,  0.339668, 3.092980, 0.072798, 9.000000, 1
-32.727829, 7, 0,  0.237085, 2.659741, 0.050242, 7.000000, 1
-45.371445, 3, 0,  0.090779, 2.787477, 0.054711, 3.000000, 1
-32.939293, 7, 0,  0.255977, 3.024256, 0.054504, 7.000000, 1
-66.047760, 10, 1,  0.444847, 2.565836, 0.074761, 11.000000, 1
-53.432198, 5, 0,  0.302244, 2.439540, 0.048467, 5.000000, 1
-66.492546, 5, 1,  0.294312, 2.081735, 0.073438, 9.000000, 1
-53.666084, 8, 0,  0.313672, 2.867362, 0.050346, 8.000000, 1
-59.528168, 6, 0,  0.245393, 2.321158, 0.045557, 6.000000, 1
-57.348320, 8, 1,  0.426987, 3.129310, 0.056716, 11.000000, 1
-79.238007, 4, 0,  0.353530, 3.039540, 0.384337, 4.000000, 1
-43.937061, 7, 0,  0.399510, 3.222532, 0.053172, 7.000000, 1
-61.786087, 6, 0,  0.218466, 2.003223, 0.047731, 6.000000, 1
-66.529236, 6, 0,  0.222173, 2.607235, 0.077788, 6.000000, 1
-77.462143, 9, 0,  0.437411, 3.010826, 0.207561, 9.000000, 1
-35.154129, 4, 0,  0.190950, 2.663438, 0.050576, 4.000000, 1
-73.161240, 6, 0,  0.223255, 2.479791, 0.106968, 6.000000, 1
-67.567467, 4, 0,  0.120909, 2.566956, 0.075116, 4.000000, 1
-60.659882, 6, 0,  0.254554, 2.776939, 0.053161, 6.000000, 1
-45.141853, 7, 0,  0.263434, 2.528112, 0.051970, 7.000000, 1
-37.567551, 5, 0,  0.170772, 2.468300, 0.053320, 5.000000, 1
-50.724815, 4, 0,  0.184256, 2.568948, 0.051990, 4.000000, 1
-72.037308, 7, 0,  0.339901, 2.614630, 0.100130, 7.000000, 1
-49.116821, 3, 0,  0.116744, 2.504964, 0.052602, 3.000000, 1
-72.502571, 9, 0,  0.350873, 2.734460, 0.101149, 9.000000, 1
-68.938835, 9, 0,  0.439941, 2.579162, 0.074891, 9.000000, 1
-76.029984, 7, 0,  0.270473, 2.404459, 0.119292, 7.000000, 1
-57.214241, 8, 0,  0.327750, 2.281176, 0.045557, 8.000000, 1
-56.865845, 7, 0,  0.218736, 2.730274, 0.051003, 7.000000, 1
-67.998955, 3, 1,  0.334595, 2.624810, 0.070272, 9.000000, 1
-52.310188, 6, 0,  0.209910, 2.202921, 0.048037, 6.000000, 1
-66.631149, 4, 0,  0.134651, 2.746695, 0.074719, 4.000000, 1
-44.169212, 6, 0,  0.199403, 2.898683, 0.047275, 6.000000, 1
-64.171326, 8, 0,  0.308553, 3.032414, 0.054156, 8.000000, 1
-72.335175, 4, 0,  0.147051, 2.780454, 0.099507, 4.000000, 1
-78.578560, 8, 0,  0.409109, 3.064395, 0.193820, 8.000000, 1
-23.602264, 6, 0,  0.208598, 2.947111, 0.051696, 6.000000, 1
-49.421722, 2, 0,  0.061077, 2.810566, 0.050801, 2.000000, 1
-51.739517, 6, 0,  0.223075, 2.253816, 0.051891, 6.000000, 1
-53.442558, 4, 0,  0.120070, 2.310454, 0.046391, 4.000000, 1
-64.520256, 2, 0,  0.057236, 2.276214, 0.055644, 2.000000, 1
-58.322235, 5, 0,  0.161716, 2.799232, 0.051071, 5.000000, 1
-56.848557, 9, 0,  0.298322, 2.650542, 0.057895, 9.000000, 1
-38.178368, 11, 0,  0.366888, 3.056306, 0.055173, 11.000000, 1
-65.505402, 6, 1,  0.343130, 3.073695, 0.065878, 9.000000, 1
-62.534920, 8, 0,  0.361043, 2.902321, 0.053610, 8.000000, 1
-60.357925, 4, 0,  0.137475, 2.701107, 0.058068, 4.000000, 1
-64.403305, 7, 0,  0.207931, 2.695981, 0.051645, 7.000000, 1
-32.557987, 6, 0,  0.292165, 2.583311, 0.053991, 6.000000, 1
-67.726570, 6, 0,  0.222173, 2.701088, 0.074446, 6.000000, 1
-78.719261, 3, 0,  0.194409, 2.979099, 0.218895, 3.000000, 1
-58.637337, 7, 0,  0.209738, 2.373473, 0.040327, 7.000000, 1
-39.947014, 6, 0,  0.194666, 2.864082, 0.052326, 6.000000, 1
-67.427071, 5, 0,  0.194709, 2.931895, 0.070619, 5.000000, 1
-75.934021, 4, 0,  0.192962, 2.820540, 0.143163, 4.000000, 1
-76.428955, 8, 0,  0.392199, 2.411120, 0.136767, 8.000000, 1
-52.909172, 7, 0,  0.207931, 2.642570, 0.050836, 7.000000, 1
-56.764404, 3, 0,  0.091876, 2.794079, 0.051854, 3.000000, 1
-65.170303, 7, 0,  0.323861, 3.000868, 0.066891, 7.000000, 1
-76.800613, 6, 0,  0.254510, 2.946180, 0.136505, 6.000000, 1
-42.507462, 6, 0,  0.169739, 2.439412, 0.047618, 6.000000, 1
-67.075096, 4, 0,  0.206895, 2.133092, 0.072785, 4.000000, 1
-58.278015, 8, 0,  0.298939, 3.174073, 0.056600, 8.000000, 1
-57.672035, 4, 0,  0.190214, 2.911726, 0.047196, 4.000000, 1
-48.596329, 4, 0,  0.324091, 2.317965, 0.050280, 4.000000, 1
-69.930191, 6, 0,  0.268001, 2.662097, 0.080947, 6.000000, 1
-60.257103, 5, 0,  0.180409, 2.683762, 0.052909, 5.000000, 1
-62.519531, 8, 0,  0.305118, 2.217579, 0.048705, 8.000000, 1
-51.586418, 5, 0,  0.155818, 2.799454, 0.049842, 5.000000, 1
-74.142036, 8, 0,  0.338033, 2.976098, 0.143377, 8.000000, 1
-50.956589, 5, 0,  0.158233, 2.832960, 0.055135, 5.000000, 1
-60.513138, 11, 0,  0.366888, 2.722666, 0.055919, 11.000000, 1
-77.705956, 4, 0,  0.249942, 2.602920, 0.207717, 4.000000, 1
-40.727402, 7, 0,  0.283252, 2.471152, 0.051298, 7.000000, 1
-44.359955, 6, 0,  0.227868, 2.106988, 0.049788, 6.000000, 1
-77.842461, 2, 0,  0.116016, 2.605600, 0.173561, 2.000000, 1
-65.297874, 4, 0,  0.212820, 2.261806, 0.055945, 4.000000, 1
-43.608185, 6, 0,  0.181298, 3.010244, 0.057044, 6.000000, 1
-63.943604, 6, 1,  0.343130, 2.674917, 0.049045, 9.000000, 1
-64.620300, 6, 0,  0.240098, 2.565812, 0.053900, 6.000000, 1
-48.056824, 5, 0,  0.205626, 2.691744, 0.053630, 5.000000, 1
-35.083355, 6, 0,  0.255872, 3.205285, 0.053800, 6.000000, 1
-47.867783, 5, 0,  0.179814, 2.543124, 0.049045, 5.000000, 1
-72.337265, 5, 0,  0.194632, 2.456990, 0.093940, 5.000000, 1
-44.625031, 7, 0,  0.246159, 2.744754, 0.053113, 7.000000, 1
-72.061775, 5, 0,  0.194234, 2.918449, 0.107072, 5.000000, 1
-65.657051, 5, 0,  0.168244, 2.740114, 0.060044, 5.000000, 1
-62.738991, 7, 0,  0.292833, 3.052123, 0.056571, 7.000000, 1
-68.889641, 5, 0,  0.163797, 2.837751, 0.069510, 5.000000, 1
-54.844650, 4, 0,  0.120333, 2.564285, 0.050752, 4.000000, 1
-71.564224, 4, 0,  0.189881, 3.030309, 0.114179, 4.000000, 1
-43.394955, 3, 0,  0.087958, 2.647568, 0.049224, 3.000000, 1
-76.961014, 8, 0,  0.327750, 3.068729, 0.137991, 8.000000, 1
-21.638218, 5, 0,  0.154405, 2.714558, 0.053062, 5.000000, 1
-59.297745, 4, 0,  0.150345, 2.485815, 0.050945, 4.000000, 1
-72.394608, 4, 0,  0.160737, 3.035661, 0.114527, 4.000000, 1
-50.287689, 6, 0,  0.181052, 2.812270, 0.052499, 6.000000, 1
-64.969681, 7, 0,  0.209738, 2.616763, 0.055080, 7.000000, 1
-71.543945, 6, 0,  0.211402, 2.758318, 0.098675, 6.000000, 1
-71.624367, 5, 0,  0.187992, 2.930660, 0.110456, 5.000000, 1
-32.777737, 4, 0,  0.150345, 3.159013, 0.059567, 4.000000, 1
-51.301483, 4, 0,  0.110525, 2.229598, 0.048927, 4.000000, 1
-72.472771, 10, 0,  0.378511, 3.201052, 0.111128, 10.000000, 1
-42.782345, 6, 1,  0.335762, 2.655409, 0.051224, 9.000000, 1
-57.061302, 4, 0,  0.135806, 2.664315, 0.054372, 4.000000, 1
-43.559242, 5, 1,  0.294312, 2.546146, 0.047731, 9.000000, 1
-72.980820, 2, 0,  0.292777, 2.951595, 0.106402, 2.000000, 1
-63.973167, 4, 0,  0.301895, 2.707631, 0.053448, 4.000000, 1
-35.633446, 6, 0,  0.283847, 2.741102, 0.050463, 6.000000, 1
-41.026787, 7, 0,  0.210913, 2.585225, 0.048507, 7.000000, 1
-58.485970, 1, 0,  0.026748, 2.711105, 0.050207, 1.000000, 1
-66.468773, 4, 0,  0.216250, 3.170695, 0.078557, 4.000000, 1
-54.666168, 7, 0,  0.332055, 2.574966, 0.044945, 7.000000, 1
-41.308685, 4, 1,  0.361553, 2.543010, 0.052154, 8.000000, 1
-29.393806, 5, 0,  0.146712, 3.125099, 0.051224, 5.000000, 1
-54.571632, 6, 0,  0.312553, 2.962222, 0.050031, 6.000000, 1
-73.646912, 8, 0,  0.392780, 2.274673, 0.102224, 8.000000, 1
-62.166946, 7, 0,  0.266802, 3.143769, 0.048820, 7.000000, 1
-54.059685, 8, 0,  0.348806, 3.549903, 0.055493, 8.000000, 1
-55.160507, 6, 0,  0.264835, 2.676660, 0.051837, 6.000000, 1
-79.821327, 4, 0,  0.313819, 2.657396, 0.344383, 4.000000, 1
-54.432617, 9, 0,  0.424094, 2.675149, 0.051932, 9.000000, 1
-56.855515, 5, 0,  0.160442, 2.959223, 0.054199, 5.000000, 1
-67.846519, 9, 0,  0.441419, 3.009331, 0.076292, 9.000000, 1
-56.316383, 8, 0,  0.247391, 2.501076, 0.050525, 8.000000, 1
-74.723312, 7, 1,  0.436315, 3.027479, 0.133521, 11.000000, 1
-49.745346, 5, 0,  0.153883, 3.006036, 0.053927, 5.000000, 1
-39.382946, 7, 0,  0.266802, 2.831135, 0.053021, 7.000000, 1
-64.005280, 4, 0,  0.152277, 2.508125, 0.050145, 4.000000, 1
-57.626595, 3, 0,  0.085549, 2.702625, 0.050991, 3.000000, 1
-40.894753, 6, 0,  0.244825, 2.442186, 0.047020, 6.000000, 1
-70.240669, 9, 1,  0.408131, 2.706111, 0.097451, 10.000000, 1
-50.905998, 5, 1,  0.368253, 3.010417, 0.054900, 9.000000, 1
-64.884216, 4, 0,  0.210153, 3.138669, 0.059808, 4.000000, 1
-61.892822, 2, 0,  0.057236, 3.027730, 0.052854, 2.000000, 1
-52.585373, 6, 1,  0.274764, 2.360565, 0.049786, 8.000000, 1
-70.456581, 5, 0,  0.185482, 3.064531, 0.102974, 5.000000, 1
-57.817780, 6, 0,  0.229950, 2.754160, 0.049000, 6.000000, 1
-63.068054, 8, 0,  0.293676, 3.200750, 0.055110, 8.000000, 1
-53.391632, 4, 0,  0.149466, 2.357640, 0.052181, 4.000000, 1
-39.754074, 7, 1,  0.303982, 3.061662, 0.052233, 8.000000, 1
-69.564964, 9, 1,  0.434554, 2.240413, 0.064992, 11.000000, 1
-55.922020, 3, 0,  0.102800, 2.630344, 0.053113, 3.000000, 1
-40.371593, 8, 1,  0.356853, 2.787374, 0.052206, 10.000000, 1
-47.171524, 4, 0,  0.190950, 2.837760, 0.053724, 4.000000, 1
-70.327049, 3, 0,  0.149360, 3.252502, 0.113133, 3.000000, 1
-56.106873, 8, 0,  0.338033, 2.633000, 0.046476, 8.000000, 1
-49.570351, 7, 0,  0.325613, 2.628383, 0.049335, 7.000000, 1
-59.010033, 2, 1,  0.434554, 2.791056, 0.054530, 11.000000, 1
-69.761978, 3, 1,  0.293765, 2.936581, 0.075469, 7.000000, 1
-51.818016, 7, 0,  0.263434, 2.981210, 0.054241, 7.000000, 1
-68.765434, 6, 0,  0.203377, 2.906473, 0.079391, 6.000000, 1
-34.654861, 4, 0,  0.123377, 3.016315, 0.058430, 4.000000, 1
-57.004669, 7, 0,  0.305408, 2.939276, 0.052587, 7.000000, 1
-66.923340, 7, 0,  0.244270, 2.929791, 0.071578, 7.000000, 1
-66.365234, 7, 0,  0.263434, 3.338791, 0.080677, 7.000000, 1
-56.497269, 5, 0,  0.391736, 2.679338, 0.053698, 5.000000, 1
-67.424812, 6, 0,  0.242000, 2.316554, 0.071891, 6.000000, 1
-46.406380, 8, 0,  0.332779, 2.728304, 0.053673, 8.000000, 1
-58.395523, 7, 1,  0.270604, 2.370311, 0.052515, 9.000000, 1
-46.559761, 1, 0,  0.026287, 3.218859, 0.051009, 1.000000, 1
-77.373161, 4, 0,  0.228131, 2.328319, 0.204308, 4.000000, 1
-50.181335, 9, 0,  0.318689, 2.725332, 0.054017, 9.000000, 1
-45.888741, 8, 0,  0.266311, 2.919456, 0.051300, 8.000000, 1
-38.256626, 8, 0,  0.340959, 2.928364, 0.054215, 8.000000, 1
-52.008812, 8, 0,  0.238964, 2.818288, 0.052296, 8.000000, 1
-71.081429, 5, 0,  0.194709, 2.706034, 0.108189, 5.000000, 1
-71.295639, 4, 0,  0.171019, 2.637226, 0.099790, 4.000000, 1
-60.510239, 5, 0,  0.182678, 2.987099, 0.054224, 5.000000, 1
-61.388947, 8, 0,  0.218546, 1.993185, 0.048277, 8.000000, 1
-57.318176, 5, 0,  0.153883, 2.950081, 0.053358, 5.000000, 1
-54.946159, 8, 0,  0.311408, 3.183621, 0.056891, 8.000000, 1
-59.892014, 8, 0,  0.355963, 2.794286, 0.053224, 8.000000, 1
-57.672638, 5, 0,  0.160442, 3.090530, 0.051739, 5.000000, 1
-32.078197, 8, 0,  0.384167, 2.582725, 0.050997, 8.000000, 1
-63.343887, 4, 0,  0.113865, 2.874341, 0.055352, 4.000000, 1
-80.678787, 4, 0,  0.277570, 2.552965, 0.353773, 4.000000, 1
-67.183105, 5, 0,  0.175891, 2.359329, 0.070462, 5.000000, 1
-43.542442, 8, 0,  0.319567, 2.137377, 0.044162, 8.000000, 1
-61.035271, 9, 1,  0.408131, 2.849758, 0.049916, 10.000000, 1
-60.894753, 6, 0,  0.209910, 2.463413, 0.053606, 6.000000, 1
-51.695526, 10, 0,  0.424401, 2.654852, 0.049826, 10.000000, 1
-68.467079, 8, 0,  0.339909, 2.539995, 0.074489, 8.000000, 1
-38.663422, 5, 0,  0.196189, 2.579933, 0.050414, 5.000000, 1
-74.002060, 6, 0,  0.298728, 2.187253, 0.125576, 6.000000, 1
-52.457375, 4, 0,  0.165332, 2.460572, 0.052393, 4.000000, 1
-50.646248, 8, 0,  0.339909, 2.642296, 0.052224, 8.000000, 1
-76.045258, 8, 1,  0.356853, 2.455179, 0.129486, 10.000000, 1
-58.541489, 2, 0,  0.060927, 2.733291, 0.053557, 2.000000, 1
-68.440231, 6, 0,  0.222173, 2.676894, 0.075224, 6.000000, 1
-45.194862, 6, 0,  0.177383, 2.704025, 0.049929, 6.000000, 1
-54.611542, 3, 0,  0.081870, 2.627888, 0.052268, 3.000000, 1
-55.876556, 6, 0,  0.212584, 3.136812, 0.052573, 6.000000, 1
-78.430450, 3, 0,  0.255436, 2.690969, 0.189524, 3.000000, 1
-47.733978, 6, 0,  0.298728, 2.057757, 0.046266, 6.000000, 1
-62.361214, 6, 1,  0.343130, 3.057076, 0.057948, 9.000000, 1
-61.402031, 4, 0,  0.117198, 2.053638, 0.045856, 4.000000, 1
-51.309479, 9, 1,  0.437186, 2.546537, 0.052968, 10.000000, 1
-49.420822, 5, 0,  0.229818, 2.990402, 0.058704, 5.000000, 1
-54.168289, 4, 1,  0.291210, 2.718350, 0.047824, 7.000000, 1
-60.848541, 8, 0,  0.366514, 3.055802, 0.050506, 8.000000, 1
-67.175583, 6, 0,  0.242000, 2.770262, 0.078085, 6.000000, 1
-52.324875, 7, 0,  0.255977, 3.094417, 0.056891, 7.000000, 1
-59.790749, 7, 0,  0.228282, 2.462877, 0.046551, 7.000000, 1
-66.236519, 3, 0,  0.113088, 3.051754, 0.082149, 3.000000, 1
-57.484032, 6, 0,  0.374106, 2.745473, 0.048391, 6.000000, 1
-75.715645, 5, 0,  0.227329, 2.772393, 0.128644, 5.000000, 1
