1 1:-59.144684 2:8 3:0  4:0.286015 5:2.780305 6:0.050458 7:8.000000 
1 1:-72.254089 2:8 3:0  4:0.266311 5:2.271348 6:0.112393 7:8.000000 
1 1:-57.491577 2:7 3:0  4:0.245164 5:3.052361 6:0.052818 7:7.000000 
1 1:-67.086502 2:4 3:0  4:0.136948 5:2.549736 6:0.075224 7:4.000000 
1 1:-42.865673 2:7 3:0  4:0.339901 5:2.605724 6:0.050152 7:7.000000 
1 1:-55.967079 2:8 3:1  4:0.426987 5:3.155363 6:0.050628 7:11.000000 
1 1:-65.259216 2:7 3:0  4:0.318125 5:2.902004 6:0.058958 7:7.000000 
1 1:-66.241081 2:7 3:0  4:0.218736 5:2.595286 6:0.078181 7:7.000000 
1 1:-56.802582 2:3 3:0  4:0.086831 5:2.383477 6:0.048242 7:3.000000 
1 1:-72.899826 2:7 3:0  4:0.246159 5:2.656976 6:0.097615 7:7.000000 
1 1:-71.926109 2:4 3:0  4:0.165332 5:2.714197 6:0.100530 7:4.000000 
1 1:-51.975052 2:8 3:1  4:0.459982 5:2.432632 6:0.053717 7:10.000000 
1 1:-51.879684 2:5 3:0  4:0.330696 5:3.048907 6:0.053055 7:5.000000 
1 1:-65.079979 2:5 3:0  4:0.162363 5:2.376017 6:0.055749 7:5.000000 
1 1:-33.416519 2:7 3:0  4:0.218200 5:3.041151 6:0.053172 7:7.000000 
1 1:-58.157196 2:5 3:0  4:0.152383 5:2.460711 6:0.047961 7:5.000000 
1 1:-40.894753 2:6 3:0  4:0.244825 5:2.442186 6:0.047020 7:6.000000 
1 1:-56.671745 2:2 3:0  4:0.060763 5:2.320277 6:0.049992 7:2.000000 
1 1:-44.936066 2:4 3:0  4:0.177702 5:3.122299 6:0.054356 7:4.000000 
1 1:-61.359550 2:5 3:0  4:0.167408 5:1.886140 6:0.040520 7:5.000000 
1 1:-65.168304 2:8 3:1  4:0.349896 5:2.794529 6:0.066474 7:11.000000 
1 1:-48.847267 2:7 3:0  4:0.256381 5:2.556009 6:0.047324 7:7.000000 
1 1:-42.895130 2:6 3:0  4:0.298355 5:2.409020 6:0.049233 7:6.000000 
1 1:-68.926414 2:5 3:1  4:0.294312 5:2.822341 6:0.073235 7:9.000000 
1 1:-50.696106 2:12 3:0  4:0.411690 5:2.789798 6:0.053113 7:12.000000 
1 1:-67.077370 2:5 3:0  4:0.179489 5:2.481055 6:0.068017 7:5.000000 
1 1:-31.158875 2:7 3:0  4:0.305482 5:2.626894 6:0.047301 7:7.000000 
1 1:-57.338318 2:6 3:1  4:0.403416 5:2.505137 6:0.049999 7:9.000000 
1 1:-70.237915 2:3 3:0  4:0.133856 5:3.245080 6:0.114895 7:3.000000 
1 1:-38.961956 2:6 3:1  4:0.425951 5:2.840641 6:0.053491 7:13.000000 
1 1:-50.317039 2:4 3:0  4:0.134675 5:2.706779 6:0.053038 7:4.000000 
1 1:-54.536652 2:3 3:0  4:0.080426 5:2.704691 6:0.052324 7:3.000000 
1 1:-59.632484 2:11 3:0  4:0.411330 5:2.529248 6:0.046187 7:11.000000 
1 1:-66.249107 2:9 3:0  4:0.350836 5:2.767014 6:0.080780 7:9.000000 
1 1:-64.670944 2:5 3:0  4:0.170792 5:2.792415 6:0.055816 7:5.000000 
1 1:-60.683167 2:5 3:0  4:0.162683 5:2.394907 6:0.048303 7:5.000000 
1 1:-68.154243 2:8 3:0  4:0.308553 5:2.713257 6:0.076150 7:8.000000 
1 1:-47.150200 2:9 3:0  4:0.297996 5:3.037137 6:0.055757 7:9.000000 
1 1:-61.647369 2:7 3:0  4:0.305482 5:2.835272 6:0.052665 7:7.000000 
1 1:-67.050407 2:14 3:0  4:0.470441 5:2.279598 6:0.071057 7:14.000000 
1 1:-44.984970 2:7 3:0  4:0.206958 5:3.292313 6:0.051891 7:7.000000 
1 1:-64.894707 2:7 3:0  4:0.338050 5:2.945738 6:0.056552 7:7.000000 
1 1:-41.620823 2:4 3:1  4:0.293792 5:2.751883 6:0.050909 7:9.000000 
1 1:-41.802559 2:4 3:0  4:0.166361 5:2.747912 6:0.055614 7:4.000000 
1 1:-76.278038 2:6 3:1  4:0.343130 5:2.906066 6:0.130128 7:9.000000 
1 1:-43.067734 2:7 3:0  4:0.218736 5:2.779917 6:0.050865 7:7.000000 
1 1:-60.004311 2:5 3:0  4:0.168244 5:2.694727 6:0.056891 7:5.000000 
1 1:-54.428398 2:4 3:0  4:0.141758 5:2.459517 6:0.051311 7:4.000000 
1 1:-68.276154 2:8 3:0  4:0.330398 5:2.255496 6:0.070462 7:8.000000 
1 1:-50.650902 2:5 3:0  4:0.291635 5:2.650686 6:0.047496 7:5.000000 
1 1:-34.309475 2:5 3:1  4:0.488497 5:2.787338 6:0.048731 7:15.000000 
1 1:-47.717285 2:7 3:0  4:0.218200 5:3.050224 6:0.054450 7:7.000000 
1 1:-69.591492 2:7 3:0  4:0.252759 5:2.832622 6:0.079780 7:7.000000 
1 1:-44.738533 2:5 3:0  4:0.182510 5:2.577606 6:0.050152 7:5.000000 
1 1:-47.858917 2:5 3:0  4:0.163797 5:2.342962 6:0.044919 7:5.000000 
1 1:-62.069283 2:9 3:0  4:0.276865 5:2.611396 6:0.047936 7:9.000000 
1 1:-56.383873 2:4 3:1  4:0.333847 5:3.046087 6:0.053448 7:10.000000 
1 1:-72.969864 2:10 3:0  4:0.355694 5:2.585169 6:0.099373 7:10.000000 
1 1:-49.617973 2:4 3:0  4:0.134706 5:2.452996 6:0.052181 7:4.000000 
1 1:-45.053711 2:4 3:0  4:0.119215 5:2.829850 6:0.052417 7:4.000000 
1 1:-70.992935 2:6 3:1  4:0.465456 5:2.670662 6:0.107852 7:13.000000 
1 1:-70.696114 2:10 3:0  4:0.362424 5:3.211832 6:0.110624 7:10.000000 
1 1:-58.940353 2:4 3:0  4:0.200501 5:2.834124 6:0.049927 7:4.000000 
1 1:-73.720856 2:5 3:0  4:0.179489 5:2.287361 6:0.106637 7:5.000000 
1 1:-54.313965 2:6 3:0  4:0.266699 5:2.339396 6:0.048354 7:6.000000 
1 1:-60.432022 2:5 3:1  4:0.267605 5:2.829227 6:0.046952 7:8.000000 
1 1:-43.662624 2:7 3:0  4:0.237085 5:2.736481 6:0.052949 7:7.000000 
1 1:-63.856834 2:10 3:0  4:0.378511 5:2.516235 6:0.046289 7:10.000000 
1 1:-51.301483 2:4 3:0  4:0.110525 5:2.229598 6:0.048927 7:4.000000 
1 1:-59.008293 2:5 3:0  4:0.229818 5:2.476174 6:0.049033 7:5.000000 
1 1:-70.655037 2:10 3:0  4:0.421691 5:2.497325 6:0.103724 7:10.000000 
1 1:-46.228661 2:8 3:0  4:0.303081 5:2.734213 6:0.051764 7:8.000000 
1 1:-46.157654 2:7 3:0  4:0.292317 5:2.860057 6:0.050435 7:7.000000 
1 1:-62.583817 2:7 3:0  4:0.285105 5:2.770344 6:0.051082 7:7.000000 
1 1:-50.890877 2:8 3:0  4:0.320899 5:2.614903 6:0.049499 7:8.000000 
1 1:-65.739182 2:4 3:0  4:0.125909 5:2.366720 6:0.052915 7:4.000000 
1 1:-61.132179 2:3 3:1  4:0.246858 5:2.760296 6:0.056383 7:6.000000 
1 1:-63.479820 2:5 3:0  4:0.352190 5:2.301557 6:0.047548 7:5.000000 
1 1:-59.648964 2:5 3:0  4:0.173755 5:2.652970 6:0.052753 7:5.000000 
1 1:-47.399162 2:6 3:0  4:0.175584 5:2.546490 6:0.053947 7:6.000000 
1 1:-77.960999 2:5 3:0  4:0.376111 5:2.940987 6:0.205028 7:5.000000 
1 1:-64.826797 2:8 3:0  4:0.266311 5:3.039191 6:0.062784 7:8.000000 
1 1:-66.946533 2:6 3:0  4:0.202563 5:2.414810 6:0.066469 7:6.000000 
1 1:-49.249130 2:4 3:0  4:0.132603 5:2.482218 6:0.048391 7:4.000000 
1 1:-54.961685 2:6 3:0  4:0.195833 5:2.441624 6:0.053674 7:6.000000 
1 1:-37.277729 2:9 3:0  4:0.321886 5:2.948838 6:0.052233 7:9.000000 
1 1:-52.890274 2:9 3:0  4:0.276865 5:3.140794 6:0.054624 7:9.000000 
1 1:-46.200943 2:5 3:0  4:0.160321 5:2.318482 6:0.051302 7:5.000000 
1 1:-52.012100 2:6 3:1  4:0.326161 5:2.817608 6:0.057239 7:10.000000 
1 1:-56.067223 2:1 3:0  4:0.026943 5:2.985257 6:0.055682 7:1.000000 
1 1:-69.001793 2:6 3:0  4:0.209910 5:2.525138 6:0.078002 7:6.000000 
1 1:-76.664886 2:8 3:0  4:0.319567 5:3.110277 6:0.150389 7:8.000000 
1 1:-55.069061 2:10 3:0  4:0.362424 5:2.963127 6:0.054094 7:10.000000 
1 1:-65.258499 2:5 3:0  4:0.255349 5:2.731370 6:0.060765 7:5.000000 
1 1:-20.976151 2:5 3:0  4:0.141557 5:2.674354 6:0.052426 7:5.000000 
1 1:-63.370567 2:5 3:0  4:0.228906 5:3.620398 6:0.055057 7:5.000000 
1 1:-75.891800 2:7 3:0  4:0.338485 5:2.596873 6:0.127425 7:7.000000 
1 1:-55.321899 2:9 3:0  4:0.354846 5:2.398132 6:0.050594 7:9.000000 
1 1:-59.528496 2:6 3:0  4:0.168931 5:2.253073 6:0.048008 7:6.000000 
1 1:-55.473824 2:5 3:0  4:0.198103 5:2.889831 6:0.054143 7:5.000000 
1 1:-63.559921 2:8 3:0  4:0.354170 5:2.492367 6:0.052557 7:8.000000 
1 1:-41.811844 2:6 3:0  4:0.220555 5:3.043837 6:0.055173 7:6.000000 
1 1:-50.877182 2:5 3:0  4:0.223832 5:2.354465 6:0.050628 7:5.000000 
1 1:-75.361160 2:6 3:1  4:0.465143 5:2.417642 6:0.133000 7:11.000000 
1 1:-72.643311 2:4 3:0  4:0.144748 5:2.824166 6:0.110317 7:4.000000 
1 1:-52.471481 2:3 3:0  4:0.084879 5:2.412022 6:0.051075 7:3.000000 
1 1:-33.683819 2:6 3:0  4:0.350263 5:2.664386 6:0.050628 7:6.000000 
1 1:-71.081429 2:5 3:0  4:0.194709 5:2.706034 6:0.108189 7:5.000000 
1 1:-61.015839 2:9 3:0  4:0.321886 5:2.898657 6:0.052483 7:9.000000 
1 1:-41.019081 2:12 3:0  4:0.411690 5:2.382091 6:0.049574 7:12.000000 
1 1:-58.671539 2:9 3:0  4:0.339811 5:2.850167 6:0.047200 7:9.000000 
1 1:-63.226845 2:11 3:0  4:0.488627 5:2.742838 6:0.049200 7:11.000000 
1 1:-53.593376 2:6 3:0  4:0.175584 5:2.151769 6:0.047857 7:6.000000 
1 1:-46.876015 2:3 3:0  4:0.113088 5:3.008833 6:0.055391 7:3.000000 
1 1:-46.530876 2:3 3:0  4:0.086831 5:2.384204 6:0.047886 7:3.000000 
1 1:-51.086044 2:5 3:1  4:0.201966 5:2.405873 6:0.050253 7:6.000000 
1 1:-35.110477 2:8 3:0  4:0.303408 5:2.498792 6:0.047650 7:8.000000 
1 1:-58.519348 2:6 3:0  4:0.230663 5:2.768225 6:0.051224 7:6.000000 
1 1:-57.681480 2:8 3:0  4:0.298939 5:3.053007 6:0.053491 7:8.000000 
1 1:-55.745064 2:5 3:0  4:0.154840 5:2.409461 6:0.055819 7:5.000000 
1 1:-52.987152 2:10 3:1  4:0.352172 5:2.368272 6:0.050322 7:10.000000 
1 1:-68.663635 2:5 3:1  4:0.311379 5:2.238886 6:0.070269 7:7.000000 
1 1:-59.379379 2:10 3:0  4:0.374139 5:2.321729 6:0.052102 7:10.000000 
1 1:-72.472771 2:10 3:0  4:0.378511 5:3.201052 6:0.111128 7:10.000000 
1 1:-73.331177 2:3 3:0  4:0.116744 5:2.858660 6:0.105367 7:3.000000 
1 1:-36.033482 2:5 3:0  4:0.156841 5:2.663665 6:0.051970 7:5.000000 
1 1:-29.890190 2:7 3:0  4:0.225477 5:3.366234 6:0.054943 7:7.000000 
1 1:-62.869186 2:9 3:0  4:0.351360 5:3.114562 6:0.054098 7:9.000000 
1 1:-56.724915 2:10 3:0  4:0.465726 5:2.260882 6:0.051366 7:10.000000 
1 1:-59.931206 2:4 3:0  4:0.123377 5:3.368799 6:0.054192 7:4.000000 
1 1:-53.727104 2:5 3:0  4:0.158233 5:2.543520 6:0.049480 7:5.000000 
1 1:-71.927467 2:6 3:0  4:0.242000 5:2.860181 6:0.105325 7:6.000000 
1 1:-64.872131 2:7 3:0  4:0.252759 5:2.394579 6:0.053668 7:7.000000 
1 1:-67.140656 2:9 3:0  4:0.439941 5:2.883369 6:0.076631 7:9.000000 
1 1:-61.816734 2:10 3:0  4:0.428607 5:2.929622 6:0.050865 7:10.000000 
1 1:-60.792274 2:3 3:1  4:0.402797 5:2.745152 6:0.050391 7:9.000000 
1 1:-64.767456 2:7 3:0  4:0.292833 5:2.566022 6:0.055107 7:7.000000 
1 1:-69.793221 2:10 3:0  4:0.386643 5:3.034416 6:0.071617 7:10.000000 
1 1:-66.983894 2:7 3:1  4:0.399583 5:2.764142 6:0.074002 7:11.000000 
